x,y
282.8201459116298,250.75040904241808
305.2364461806261,277.4828098419801
239.63244860420934,246.8531767468567
305.2597899386524,266.4391186106654
220.0324017804707,298.1540941188361
287.1231443171682,264.49027498895015
226.1141878386819,229.3674070053692
292.7854081142735,238.47808194611653
271.8944081882332,241.905383828954
237.11822895617047,294.96358024641654
265.956099558578,282.1997712857468
227.82846106963527,267.35413551857357
237.68998992544624,273.04510573588345
209.73383808958855,218.8199428583349
307.46259931742543,207.62177738182072
242.36071273956367,299.16600335371913
218.14787911090778,213.07788147299436
275.3533048230264,215.08984272248588
278.85684608178934,215.01486613293318
309.5428276461363,299.1323850594814
279.88212675691983,226.31144145336555
304.9055688656715,290.9722029445164
260.61683533410866,293.60925921241414
282.92987758790787,244.39338022964304
334.9370040535382,234.15052449083362
337.0256728364033,247.34980806399153
250.46578459289253,307.88186492212026
328.55512645546975,279.0413402312466
264.29649808043143,278.8600388840519
284.9892331479914,234.90945251644308
345.72022695453296,273.392855582238
295.22768360988755,218.10045323632357
273.9698287432399,232.74996585475134
277.4017198489636,230.13569576118263
317.6216901209355,228.05013131241736
315.89052198826994,248.43348812170166
325.4463481416026,232.715261521337
305.4933511661872,272.86672611200504
295.777114180471,221.78261163285623
326.88063006439126,265.9699578699167
350.43676841562205,285.1591197612649
259.09973972193006,305.39824062736227
351.08250180200343,233.78943106395946
297.5403246755702,287.9805497444413
295.82962623098683,255.9598994512523
343.6889962064583,255.14422508063853
301.8600035305994,267.59262959774543
354.034696902717,217.03467902331641
323.92950235573,265.6362775447107
284.9777840475518,232.29628816232008
261.62815026744084,260.5513221890942
301.9567109365564,274.1278942445698
313.95249216612484,258.9272418927969
272.1753670054256,206.8965267003482
309.3573953741318,284.85337088126226
298.8721524008418,284.61165475655577
304.0923251785312,250.18662457056843
259.6264299398013,284.47187708636227
260.5496063336174,200.09051990308348
252.51210555465332,254.62136493533478
266.47609265822416,283.4120042573901
261.5584934327775,214.4617432824138
326.84840509304985,254.6466261128051
291.3057588904155,277.15607142369703
294.54142801327566,295.8932686101679
329.79808612771444,253.99035040862643
334.7348394740361,301.6718025723548
293.64801356199297,273.35518702425236
316.7034391698343,242.4697436549622
297.941177971631,226.2492688259375
248.3094523338735,215.27167953636558
294.3952691114677,260.9907986712524
245.4714789629333,297.1591565955126
239.282517351236,259.31053656749066
332.0952181264751,232.2943122302629
273.39079033295303,206.0223658467599
239.7903662986506,268.65946009918514
270.041029780794,285.16759894064137
322.7044365817595,212.41407624513332
276.1554413722158,221.37255773840064
245.43799999912946,270.60298027941946
336.7333839560785,259.3941128573942
240.31764970445766,300.94480037376
255.01578045373589,273.84923919329356
268.80180668964675,267.1719896483493
264.2072240228451,244.60173507272967
299.15135759943786,231.41432514222942
313.4446804793839,220.57020493965345
305.8406687179723,304.01860876366294
294.14934648047324,278.7884508487278
274.94620274010265,283.2530298093341
268.9140138791402,272.04994250863496
316.9138928166026,223.57768230779746
326.02693147381603,218.01934704209657
318.65566117258317,291.0978672746644
298.9418434784552,252.05035048354904
240.18564670366055,282.6715584809589
299.5994442911358,237.5095719066323
265.67062555148664,245.05649702708013
340.3458973834234,305.42671904622773
298.8954254767305,222.13854359058632
334.3407751333612,301.0833794751667
279.4872714010629,245.90966615722263
274.8376916288617,286.78254018540696
346.982432598721,298.75351132322396
309.64185706300964,272.7443957329901
272.4441237013769,230.53205363992913
334.6222284483828,236.44599431504514
266.4388167279277,254.67059696495537
293.628681096017,250.17962565728973
285.3243797640872,278.2625640558252
285.55261117414545,294.15733937888274
358.8048736757546,303.7741910745802
349.8076178672483,229.44047800349767
281.50427223270646,266.03595650895113
282.1151331256725,237.2376491498909
338.68375468759353,266.14296106529576
350.5808342662983,243.59121452727345
285.599588688928,237.65974875391342
316.70263750023906,264.51283734124
334.13680029971226,259.1442102088796
366.2320712264064,292.04169334374626
327.7205447933378,233.14552403199463
305.1131253832764,215.1381078299198
331.7344484987651,226.50509058235556
375.0988416574079,208.68046813099562
369.55793413385635,236.59557666141788
321.85522165856395,218.14138146120757
315.0800054593844,212.4513754798688
352.21073080702183,216.31955497747825
288.73255095896843,210.51494411068114
280.5154481407451,251.95108078749672
343.9328230291229,261.6543823745178
350.4067848714613,222.6575869146436
298.0740415130997,287.65341936771284
330.40242542379065,205.48071474193011
282.00131413933565,234.06560175888663
312.8960072080927,246.29216760543312
329.18125918169676,263.95032060882124
370.74340094065957,266.3127322687784
319.47511149919126,258.90538998928304
293.04690866994514,246.14509694750242
342.37329102420546,207.48317596036162
371.8458173394141,261.8808904253828
365.2546028141951,201.17151205905049
252.68577606389317,228.95599400478855
267.9793388375897,286.0358834321714
305.5202736151858,246.66094679572396
309.6991368853347,248.41223828315273
250.56722326815026,276.3898925829778
300.2059340009002,199.38529550974096
303.59792483343944,282.8941211102195
321.9888107040592,227.2779339906978
275.91872768049467,245.68360045516727
327.2746196180427,199.1808640361934
322.14310976796753,210.54029715153865
242.9211289273775,199.71397907697553
247.85529893175342,266.34418513073507
273.62419499475635,196.78138724826687
245.82034455621368,220.65913391828167
283.5825067073083,250.49492932346664
261.15406348252264,289.64610227471303
279.7449706908055,260.95668572191477
253.81854946815787,257.0463278984616
303.4915907819617,252.2826293245908
243.16966749457896,243.66261471239415
308.053681545308,264.3552356490574
219.85595991232069,285.24914906502744
252.0679928240352,283.302439881537
291.5932484937207,283.2558491602188
258.8531965572856,289.52242423212
266.6431032913637,286.4225696561516
273.8274434362353,283.0077607927241
276.60152065954065,287.9174721005734
309.55665915726075,260.49490368157916
307.0452605047769,317.1305720934608
225.18568298529624,313.24613089796435
312.664859836879,342.9683673298433
315.26180600553084,259.38483362008884
251.99450055917208,307.749039331497
292.8471392467246,266.8411097867719
331.84712377373194,265.0237362076588
299.6445123455743,298.8105001358041
262.65215911205684,332.2900868194736
326.096424921722,312.5992357102582
298.60897192281647,285.068402688665
326.2898640224985,256.7865469495097
269.8541237275941,354.314756861487
275.0836645626325,265.62232508821825
296.80164095497514,319.4280154286559
332.5646089851903,344.484707486411
276.28263483431897,283.75352268959966
307.62329184194914,322.46367331065903
354.932932259499,360.17465522982604
327.6482202911989,268.35896504126333
297.9370980570657,350.5533411492696
353.33195759671275,308.5541214603691
326.0060970014508,339.87235906778824
348.8682226510571,362.5677224501493
389.4485412711266,298.17173255761907
341.03731614853746,330.66306438763326
334.9379160865268,334.51153217679683
362.31174286679203,282.5166562862093
342.925322144349,350.20254594186235
389.10990824191316,330.50617320933327
368.44015710723284,279.25011719757805
354.3857955502721,355.1301560544056
300.76301543127244,326.7658746628416
358.1530144729536,279.81459601225083
400.890010670278,338.8390355731136
356.74866381103266,274.5297803398504
339.64152401707054,279.5935120160302
365.24688978750095,264.17625854694467
330.96478907566683,286.47680450850515
395.1538837675905,310.23932907681893
401.6087875404589,315.6432626967231
424.3926057516372,313.12748691711886
399.1232954644365,297.03181044973815
336.72719816364196,354.8081438733733
354.75429110750457,324.54946170499335
401.44724573760743,269.335800620177
419.9343220427954,295.18417936811124
331.87586019425095,273.0433174925081
405.32928838605113,287.6870564633514
337.4525319857786,309.2895313463993
389.83512383470486,325.3089603878889
321.3671761451982,330.2270760301295
403.83456069354304,339.9830196233497
385.3805324283991,285.33997353304505
337.08874602632454,298.0729385482219
413.3272174267381,271.1085478618542
363.5905040050863,289.0752464130024
363.9422638800186,366.73212671456497
414.7445079938738,365.4794987152487
375.1360439924959,349.6414781202388
415.5027847491866,352.4406714428591
394.74015214937845,340.3314406816344
416.4004750703318,309.77999854716336
345.80669624787015,369.46470018493915
415.2259514426366,300.0659538837239
357.0472342394721,281.57558275733635
353.1012521510763,328.1999673580401
331.87648289284556,340.9492719949567
383.33867654638544,356.2824655733974
378.0656782289907,380.4281636006421
370.2885431896391,367.86285417682296
353.35041283744636,334.38856798450104
346.68225850951177,397.1845256565558
373.2916033496649,385.2873220639648
372.982456907964,312.9920362264602
289.9870667783341,380.6872506702084
290.8571253430218,392.57196506176075
298.49941061828173,386.20715152626076
384.09816475603117,391.4455895956178
361.78520298297315,367.39371856444257
321.0424410763678,331.95799566156086
367.3600087105133,346.64198988900534
361.75369198364683,389.3450652627376
359.620439470726,357.17255845685105
279.1566093767868,348.5547846927039
289.50495633821953,390.267794704275
355.1864009348226,376.21989782671903
351.22555881349143,383.963183930899
321.738863944719,330.5599156882254
323.16984761533377,344.849447518706
312.8794764342964,412.3571667043086
347.86261064466396,414.06574432808554
360.25939757280787,416.3773761137471
338.3233540681849,364.330600556328
355.098068690165,337.78315940902786
305.3800772116746,335.0752865579232
304.9501736206041,406.4037906604836
343.6420460604303,353.16329806408385
304.1254805521296,403.38100493801096
317.98624933655924,425.1562370325015
276.3153615758086,346.8749767981977
308.6962692902084,353.0620559307677
343.96571158040945,363.5794012010125
301.3990288565944,346.87104426586575
331.9443013845244,437.9132424866864
307.54092898808807,386.4873699842049
358.74720871977826,400.01423150040387
325.3074170839211,399.2466618387992
356.0187465178547,358.0050499637556
287.26486660541923,359.46257686173215
303.3218340520097,377.8958704496048
319.5995168252642,400.13367960737
326.5288517552245,397.0803442055803
315.0641643712254,425.8169676084843
335.11170888770414,349.4812376772267
297.8270662052851,412.37911191812884
334.027721485808,383.7488811679665
337.7215431228309,405.74566543702446
286.55548077623826,360.90591266229836
341.0760497915122,341.2206382998974
287.97650637455644,357.3508529568727
252.53867257426865,364.10972515829934
289.45506671721347,354.44559248157964
334.20765586536095,420.89115665519523
252.06016450090516,412.41529320313373
327.0038577419328,350.82716809626623
303.9906055258606,350.48613329337184
324.2630359986758,416.4996558994254
282.34631657677016,355.9192030285599
269.89089771343606,375.6019348688602
238.3548092543101,348.79923727101743
231.69304423480372,348.5220257013401
304.1807651905293,358.25632126541404
297.62481570671395,355.2417866388424
241.8527913495606,320.4447280089684
287.227426840355,332.192452575474
235.9872063387398,359.89027964347474
238.7438292235105,304.68493144430033
323.8896393518086,317.34807541818583
268.80752461871316,300.894411164254
286.9279559583627,305.86623331761257
267.2468531509306,351.8037237966841
275.5415323175086,352.3312144689597
236.17213015065178,291.95861106341675
230.66802056715153,352.8728173048394
273.8839746885001,330.1032411759461
244.16335881855525,307.262035235469
325.42388585364523,313.7585792396958
261.25310348291373,331.4570176067114
278.8354799440092,318.0878754303666
236.5167554811601,268.66473888153854
311.8929723755738,250.1085034033057
320.2182217718218,347.4065385644245
262.55215002161344,280.9437625099712
254.78833917847857,278.7621927710264
282.14743903415086,290.42459806883056
232.17076181879168,284.7043616259836
245.66130558519956,327.83262787972177
236.49139205180174,345.70427487814413
293.4218231048494,272.7977140458596
299.81350133147646,289.89584379186215
285.8520402087857,248.70641916500003
341.4578979584062,307.3916820442343
303.479759632481,336.40712368685433
305.6951474797254,300.15872198936864
304.297363741549,266.6445602581919
339.7157645610574,329.21786704082257
309.1814842798888,296.951177727201
276.8783795367844,271.49039911347063
269.63543314683585,346.6898860750888
287.25180128768267,309.69498874615834
327.8103920131106,327.0026691635969
324.2866608063596,309.17082105017073
273.40035055178276,255.43938040751524
277.3758771363532,263.34433195011854
349.70315362181685,321.7061904262404
313.1925486846446,288.5627345062758
286.8254487660293,329.7846648888534
348.59903684515575,380.6749571316719
334.30404331102136,341.5603071559272
286.1207294043758,292.95765215644377
314.9433074790267,300.69218943871385
348.2013424321594,373.91444028719854
305.76523127195753,321.6705345645193
306.2250378541776,339.73856200438297
305.55254287911265,354.720746194755
341.52927944467194,380.4203796863694
298.1840948855043,360.72931065972045
362.32599667464626,307.0433075875127
312.6292405503204,325.91162092528333
349.7873059706921,376.6964837603678
277.70814043979027,368.28405500640577
343.8411768535211,367.1467184235049
282.79864183021135,362.68124125236886
372.87570440129383,422.9774775465175
287.2435758258995,395.4598909978879
366.7208093746731,348.0572067904252
279.63750987192486,342.7224168444557
333.753485349666,370.2009690453467
297.1444619955512,397.9174082385308
342.6805219483292,386.123224332991
303.76348967507045,376.6807385334828
293.6141209350721,423.9699720608037
321.2896784567889,369.368944821114
321.400581152303,347.3948666368142
292.69006567479846,368.4512562918951
301.15060419137615,355.69773660639925
328.48360168957504,375.7881276860669
332.3012076851445,360.87793532001854
288.48240436166645,366.89489087510617
367.40987127796757,373.2616375261098
384.2632534055339,448.05532935134727
324.2161350968284,426.1403626102075
375.3946520584898,407.4841333509425
339.8017136550495,375.209808146127
323.29362998714976,368.46762217518096
383.7351963116597,387.7034343401418
349.37854839114897,424.0346158893332
378.57864187147976,391.1716837692013
378.02257647163776,380.8669471099526
319.7093404619452,436.696232146332
380.43450123811886,404.1787047160967
324.1956485864299,408.61434692199776
367.79346944463595,458.81416946638325
339.5485247528626,421.9353859612546
399.3046541486623,439.30686224491365
402.868037835256,474.6677024671284
402.6294519934347,418.53494168849284
437.31782246696537,463.74024705905356
364.7368994776065,451.21691812061175
439.06703959920003,442.4019244505464
439.78378891231296,469.4457084144884
394.5341417040505,405.6870173171884
417.92417709335405,415.10565653288376
353.7438219654576,400.0256443507908
367.1919137524695,396.02087875105434
414.8814027994851,411.28202474199196
442.01401053447296,458.43100353200754
436.2862031382199,468.33218800669766
422.2079210354966,422.9319801967841
431.3236048687386,420.58772740884206
391.8470860907565,450.8888537171522
453.05383547102576,455.048583779488
423.9522290740298,369.3008823110094
398.8996829787448,410.84718011841034
452.28544356831617,404.5705873350977
366.8616135032869,372.32391980656735
357.48517717883084,366.50161037059104
393.9827127343985,379.73764151702443
423.69332089337604,421.68631017168667
419.60414981790973,410.19567337417107
373.84970628395774,423.1490739779655
430.10285323192255,366.25700187555213
407.9092014676926,422.30378335373547
415.2011883817629,441.5305079067741
430.25296281841884,380.0511623053456
383.0597333527663,375.87643204238077
429.97198953580505,452.3025121901695
350.5799879155237,419.30617910107776
349.76848195000343,353.5013898253661
360.69285168623617,409.8120045678246
337.7828098790757,352.4490237487894
384.40299204524905,410.4834834689802
352.6418816512045,352.68365450811893
389.81330342873605,342.2378578958347
348.1429966905345,419.52362280578177
393.09762505875665,371.72283567509277
373.95502069905547,341.9708042414042
349.80124939768837,412.9473148667274
402.38153977104105,332.8527360263271
370.78652208296995,342.48904380526983
362.83326339897366,429.4670994333204
392.17812878634857,412.4736620724081
405.33598359576104,422.04851591626004
355.01175095753155,403.06949045598583
387.68118027387425,394.1079612522935
310.150390872056,374.9311059403691
369.6467299261566,331.24965283113846
314.2761748715782,332.5150039623709
337.79238200521684,344.84611202211147
331.53283915669846,382.22004599953266
327.38041725595065,342.94902455109036
347.32779104246805,411.01306606164366
308.5284774558622,354.12027928171034
346.87392697914845,363.20264831563037
346.798792794187,337.3702266680052
318.6074883912704,350.66468841180597
311.3448744998362,414.6025965477853
352.5888856073401,341.5827596574428
362.4426902458988,412.64674966414566
362.9664227720323,430.8263551926048
317.82634099934495,431.28803552420266
337.84359901192573,382.4560245840878
300.2432930477427,416.0358338687051
371.478808055,388.0429428922985
282.4673548100063,442.10344898896653
289.1764379543141,388.29327148233375
360.4509082060842,387.7087903227175
315.892497294457,399.54099171489395
326.2819336458699,390.11670300339233
367.10533091284833,437.38727773634525
277.50624603124254,393.1720381757964
297.0390785517635,405.5097996538658
285.0719469328527,438.50762474214895
301.2132626198313,448.18927101324005
345.4139692333711,448.6666035032258
315.11883909053057,433.99177119647425
378.89537385753823,386.4680110698192
316.96208028957875,447.3708609288047
314.9745960264533,437.7990078798425
300.22758780733585,459.46440952131854
338.73412250152853,424.5608704126809
384.37943503588684,474.5375072111302
338.42049057145226,388.51414913409536
390.2849688924204,394.52739693068673
368.0856795765011,449.48858653008375
377.84159348530244,417.8894187500492
379.86536095334685,464.9416574886411
330.2013729583631,411.3060231570649
377.1505603372106,461.78654430772
353.38673980721506,434.3217961152295
320.5594855776333,393.30206572853695
442.63513927926397,451.08608406194185
453.9425799207416,455.57808011512265
461.446236829277,446.07819639632487
420.21249207400496,421.4372983471975
443.0848961277559,460.481293855507
430.10795327561937,469.0079946325859
444.1907769215132,437.2633296323852
423.69052421774717,495.00206923826073
378.53718546029415,434.54552720582296
446.3121238234571,417.7413161688981
448.64176088360534,477.71078714377006
382.2149489540293,442.0773640880309
413.58362558162804,428.741362267489
425.1535516792536,437.626530465364
419.60001092271693,410.58028004609616
425.09053526083744,461.42950097076914
416.7616754558964,441.23251245760764
428.0030537944847,419.61596792944187
429.31328048204995,420.55928700515557
405.5834219650174,408.4107702245884
499.80119660782464,491.41545005831676
501.2402148340992,451.36395678918467
494.1390268653686,489.19386692853385
435.05174428872584,477.062219253992
480.80484535867595,423.27072942391413
435.14036820754154,484.03954963883064
413.40520232955504,408.85725941201173
478.7483965817455,462.39892335812056
484.089367004412,433.48992909702974
435.0611159847687,416.51722410135034
452.28378549732037,434.5725147320992
458.8890555653268,469.0284123037393
425.89720266259314,364.85647182086274
439.83301539788255,400.2139796006255
394.8101771187591,449.61322189626054
441.243167824374,372.4830090619217
475.1243860049103,399.69410855020107
493.7119868989441,444.1865407988391
439.5369821186752,371.82392251431577
458.890923735913,399.80892633946746
446.50756019443503,434.0216313976184
481.42662629066126,362.2857349706132
418.2745537474173,378.06431155009477
433.7367403299776,445.1795544013439
482.3977445735179,390.0921579694041
461.5200503717191,369.32847379122995
399.6046673205956,448.9848243719895
414.62960482476245,361.77136184678795
360.6229978448114,329.6997885097811
432.5059629976063,376.7671483048141
376.39751197328786,403.9620804582578
369.59667347624645,407.07024915709786
426.35179185877325,377.2362828480766
402.5182475806078,326.49394098805425
365.4542845649001,359.3698471173116
403.434399269192,374.6043730836532
361.4643265453974,342.0699824975975
422.43419331148095,394.45226920501204
383.0173584311734,425.88960015967353
381.13265276455576,351.4254102512302
364.3908968395375,411.26220931931687
389.50525341504505,327.74453812241893
366.93497850145,390.47391501135985
369.86658039016726,385.2593669523426
332.2494194122637,382.49699896663867
394.3861105495097,404.1360314182181
339.1700094983625,385.12815680016155
364.7740382422329,426.32944647318425
331.75724101218316,371.03087149235205
367.4447526733702,426.6242672872884
328.3694436099902,347.8796552999512
324.24103232473294,349.63980854579967
399.28851226616814,350.8273894035213
403.3953761617174,396.2456267873591
329.9038905045167,363.01257389361126
346.53394956536107,371.6119614808515
411.5316458167891,337.34339090709307
335.3266861778498,366.42391321485024
368.80753691567145,402.84126082872666
342.5119846541449,393.5261313362191
405.6984489438738,370.56423287159873
385.1184385996705,360.43739193941303
381.4470798171913,395.11773461801334
357.62050848722714,365.10816102147095
319.5810161657435,376.69274579195843
358.9426323564892,389.9948840435592
371.58080051178536,357.9778719682482
376.91595118902717,373.9764337580271
351.4763639129183,363.9036769020516
372.4026362717235,428.9403825257821
368.84370104834466,404.06529224206247
384.00637125673387,411.77334506927616
330.1157065099738,380.34410661560287
378.41188030300486,427.1778711866484
342.62290104338643,398.39717026673253
317.18278682022395,404.43104475364527
406.34591221655273,381.5640007832719
375.7835029427591,387.8265612394622
339.63783048681785,407.7084747437284
419.1705737124322,373.8304008686578
412.67439265198334,396.214616677035
348.95239625623867,374.0752054560627
334.5244029483409,436.01772010083243
392.75546055297457,455.49996981691845
339.1137323772823,433.1948209399035
392.74843937360293,464.44282373979723
351.8276957868179,437.339968406538
337.64797454164153,466.53016406176425
401.56089048837543,463.403277174352
430.0093569853901,456.57340725054064
385.3736626494326,430.7911965290973
403.18331946235503,431.99136583023585
403.2192047589449,436.63608226121767
363.5124184705361,430.875238702
437.42384025460717,363.0175115855182
454.61900217632603,433.7488380689336
381.97249901813666,405.7133666239751
401.7572643183445,434.93261743865196
425.55660522022174,411.61607477411667
419.7899849077395,364.46460693607247
363.3352969280639,410.90806888315575
423.562342102128,379.35912662551743
398.24671296327824,370.0162208955165
453.3118678186688,368.9843151038349
442.43667355066265,440.6033969640244
433.48477703513055,394.0516863365255
369.68926003257695,375.0844261010526
371.9978433155701,359.0157826315671
460.4390345277324,300.3535191978996
385.9341928995379,330.38225513219726
430.9202177445253,324.24969401052783
456.8191401570993,304.23823644977085
399.3863027365044,382.678956312971
411.8964201037044,311.8503238719396
401.7093027407987,302.8993031573931
399.6515921282841,311.1036401666611
367.4392200143174,384.2148629077891
373.75640194685826,358.8742696569281
429.7943773677223,337.0998587563453
399.006544702233,320.19146074255895
440.9076288317187,359.77319233590697
406.4265795487013,378.79676587126306
367.24633289126,348.9967423540923
406.73336723366504,367.5729630778935
413.7187857625606,308.387265721155
369.543639431424,284.52162249210545
430.2110186964847,244.18411013080524
363.26617915235596,322.5981797167756
426.6533944513733,264.70252779517466
346.37865301110617,272.3017966430171
406.2168574690697,248.02856901384365
407.7496323651922,266.04982574114007
424.2623348697243,293.7777013874985
396.64135739048163,334.1464618606328
409.62268294621606,324.67357457009973
368.8393963042456,328.36648104559515
417.43318429671444,319.4165016116326
398.655139158459,289.29959990904706
436.96490250360705,241.0489333055138
370.77927547666667,303.95006964197944
329.6832978873894,288.2477038206248
382.3143650172241,297.9773619141093
347.6726635450186,235.55523157232682
334.69554245327026,305.2439629977332
386.0229851129538,287.53952512095157
363.0738394156624,236.36780804583296
372.9046154122889,248.0079876733192
374.92981647643614,233.61828217163514
376.1377301393991,308.23728012652316
307.98227955040517,238.64890021209615
390.90021790745163,234.72526485183272
396.9856040506153,297.61846597385846
372.1288094492573,260.37354027782646
306.9961293824824,309.4549660394067
323.1556161462941,216.40591665259427
330.8980637852813,216.97324693396376
344.9334848488205,266.9505393424432
345.7841974016219,311.415553003072
305.4528028732789,280.26823179473195
286.54219135062954,270.84944515695867
287.0374323453939,279.53102894995476
378.5000088956861,269.6656270814229
303.07267311587856,283.62214228620803
365.06935780517153,268.42556789282474
373.3944046571697,307.42157806549034
358.51319519524304,230.09397454244672
303.56650666075717,255.90028499419958
363.57323932506847,217.31397011515395
381.3655818595922,244.66661463503414
305.47146518634645,296.3001835163687
376.7739988130776,289.2629837019086
297.73232261546923,314.6847480245766
341.55453491742446,266.62109897352104
361.1723455452893,275.65803458566734
326.08817374993,336.0410416967336
319.50572047411015,252.67819540467667
347.32598410963874,256.14715653605987
342.6894865481712,265.48743494409644
374.3575709779461,316.4404101609962
307.10218453257926,245.1994785399175
355.72474247756077,292.9482904508269
342.9814544174944,314.9704878193849
304.846239761814,324.9418475196564
303.31015641976717,245.4736406885487
373.69674891402036,270.4833774520725
322.36512532733053,273.24686834408556
315.06589478372194,268.59405598884956
321.46119700721283,296.79607199268776
402.3906472116779,279.2389759153071
382.81576639097096,344.14263422377564
362.3065399554594,277.2304194353662
351.18771064525737,265.13701788064543
385.9377565495621,270.1619934580349
333.9670059257537,262.6055007852243
336.1621138474968,305.85747131281937
377.7741975764357,342.7146200278311
318.2811608253261,280.7916404582512
358.26778458992754,279.7910375553189
389.4048747161867,309.4832571847041
382.0205911805333,298.112086215348
337.36925786626955,299.17653235271996
312.5542028628866,264.0975943072974
387.1230680411006,341.22020045448306
391.7329425697703,344.02063989437397
376.1525449523534,304.5639527282756
408.8715806130625,264.3843568836741
397.36490726190135,314.51841311958026
405.7387277436198,312.45262299142337
352.816718352279,345.7127881584107
387.69331856431245,264.6814143581768
356.57988312145096,256.75524606406145
368.47425199397986,283.20950114220364
398.6815843501381,339.6190389757902
366.5534039202801,264.5252900389389
434.2307356697631,282.6673313023649
416.09269123028565,341.8204425651758
423.5286985371132,340.335753096361
365.5951111928972,287.1094057354947
415.8586047366874,301.5346060340251
395.96656351995307,253.15408532142558
393.78284619597923,299.09740495731444
362.79881411539884,235.07869329494005
410.81270318071586,258.9216542430611
392.57230892396944,281.8202327063089
407.27148973218164,246.14473507044457
335.4444847448239,313.2159094637762
350.9719127043405,220.96024290971008
423.62400500960763,276.4516328036515
380.088516807641,245.96364547187278
349.5836488156725,282.79076649777204
412.0967735953046,289.26008888190546
358.9569556852267,242.9001035343235
417.7130657802515,313.2994142927387
367.3227243856665,311.7033685099208
373.95178901771254,220.97812510304527
425.2708073455169,246.7609324553649
325.5875639798413,211.27265131135135
367.120627570892,257.60453401566895
285.2377581451565,219.98010773069478
322.3445193877186,256.0412920044725
298.197904943776,204.4171559483811
303.49546251928746,200.95142931563637
360.7853890666885,213.73150141836237
293.02463541727496,202.7215385231732
296.81601100511887,273.9089267400822
359.18852466484645,221.88990053233874
285.0860183724729,243.32764859736994
357.37624111276284,228.06699846563743
359.42580133284974,228.2890781607178
350.28829917409473,270.65439891762384
340.9114077946501,263.2189021822938
274.01123783451925,233.61407195915933
263.00162572743017,248.3007064024586
316.7505383122179,250.84952118727284
222.8037655087786,252.47176981065232
263.44085991276813,281.8839548994175
314.4612951980431,200.0384594799424
309.02861144881524,270.611829237753
238.37302707353663,267.26509622869156
300.68668557115814,197.38187527122955
223.89902641899863,212.95530482596922
235.556872402138,235.76449965568526
230.200632641757,206.60533032637554
223.58226674378463,270.3625025057998
228.7880569271378,287.4344906618768
236.80085549631073,257.9757763994248
230.5669254971309,267.9096654147381
284.490719569006,232.8731399554574
279.18714727922344,263.61659488576544
230.48661165734768,266.1255356552152
267.0835650282312,324.701508839696
285.883318345628,278.21346329912683
287.58096051968823,267.5668167723439
273.90578513163786,306.0442622328797
297.02618167503584,232.10533725257534
303.1263911342915,231.46781693558927
241.69860319310877,311.0303011909723
241.4854218304636,252.04284253943183
303.15080913390574,272.4685303085745
258.26927094223674,308.10607360782814
297.29553951129645,300.35537452086066
296.6678776242475,236.9635264522314
270.52971522525576,238.3525475461867
243.28224582595738,312.9216341718736
361.30558619177054,272.83054645767425
363.5795852077901,319.6181047318089
294.9952918782617,296.5672059962418
294.67282961328334,320.5019622294564
304.0599232763337,319.70286411342744
342.92130041168076,278.1333304434963
328.0040057728054,316.9095045529921
343.1350716629744,342.6174656008943
327.14235652187216,330.87398599210206
340.02236473169387,289.1226047871304
324.90036567422004,305.0238986787695
333.6937063918322,344.8276552363371
277.55436511307283,264.50707000290384
277.36865046517175,349.38253107714667
272.7494216378776,286.45718928913277
